config,n_dets,n_trks,time_ns
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,73,49,11654876
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,73,43,11658983
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,69,41,10869160
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,66,44,10293048
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,71,52,11133025
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,45,11216819
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,41,10441131
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,66,43,10382753
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,76,44,10883296
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,72,40,10493818
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,59,39,8795041
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,56,39,8762651
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,33,8877222
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,59,34,8658199
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,53,37,7782798
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,55,32,7860450
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,53,34,7359429
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,31,7667816
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,66,35,8179057
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,45,26,6994657
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,55,25,6685487
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,30,7378092
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,28,7321769
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,55,31,7194785
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,26,7501340
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,45,29,6449423
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,50,26,6827599
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,114,59,9965315
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,102,62,20423127
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,93,76,20836849
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,99,93,24623700
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,100,86,28753142
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,105,100,26330992
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,105,88,29039019
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,96,102,26016895
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,95,84,27723216
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,88,108,23547700
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,88,84,30566581
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,95,86,27569614
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,94,89,27002770
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,111,108,28705254
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,106,86,31795833
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,93,84,25299694
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,90,90,23943067
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,93,77,25238021
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,103,87,23964286
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,93,103,25306336
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,114,94,32298008
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,111,89,29232795
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,127,106,29038518
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,119,92,32438787
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,139,121,32252895
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,146,114,40017628
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,145,113,38917773
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,124,104,37669707
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,128,114,36841452
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,147,101,38374624
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,132,115,33327724
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,134,103,34909476
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,113,79,24356568
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,93,59,16874504
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,118,56,17671582
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,151,61,21669291
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,136,77,22491324
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,131,81,25900771
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,123,85,26008068
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,122,90,26781702
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,124,88,28228766
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,21,4883550
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,56,25,7578500
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,20,11205449
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,57,23,8964243
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,66,28,10912358
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,32,10540474
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,55,30,11949468
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,51,28,7268050
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,62,27,11137643
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,57,31,10350644
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,77,38,11975115
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,66,31,14010853
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,61,32,12966500
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,62,24,9616363
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,27,11214064
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,31,11277661
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,69,31,10907180
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,29,11684751
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,32,11919934
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,48,24,10909984
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,53,26,10097408
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,52,25,7153690
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,50,25,8399773
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,25,7572992
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,44,24,8743205
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,50,25,7063102
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,43,27,8827651
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,45,31,10355273
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,43,25,10308566
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,41,25,7294038
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,35,27,7347245
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,53,28,6856212
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,37,24,5507700
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,45,23,5849758
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,44,25,5571848
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,38,22,5529289
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,47,22,5297052
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,41,21,5280461
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,52,22,5933853
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,42,27,5501929
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,46,26,6046591
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,42,16,6648599
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,52,23,10034633
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,44,23,10789844
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,33,25,9144774
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,37,24,10369149
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,38,26,10455327
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,44,26,11113889
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,48,31,11807005
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,40,29,10490992
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,46,24,12088463
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,35,23,7498374
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,35,31,8283899
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,38,29,9315047
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,42,28,9313556
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,28,26,5759223
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,34,25,8378584
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,25,21,6489977
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,29,21,6064213
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,25,18,6511978
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,35,21,6173644
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,40,23,7557583
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,34,25,8211286
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,28,17,6265754
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,27,17,6134292
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,24,24,5052381
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,31,26,7970062
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,31,25,8103948
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,31,23,8128885
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,31,25,7606663
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,41,25,8368115
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,40,32,9266499
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,34,11306104
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,50,30,9401496
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,39,26,9179979
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,33,19,7659531
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,32,17,6097334
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,28,20,8538559
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,36,23,5005244
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,33,19,10872264
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,24,14,5871760
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,61,21,5143498
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,48,28,6360610
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,50,32,7359137
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,41,29,7165502
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,59,41,8527768
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,49,36,8370459
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,59,46,9565280
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,47,38,9300080
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,38,9246562
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,57,35,8452841
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,46,35,7320876
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,40,32,6653138
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,35,31,5978275
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,40,29,6262269
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,48,35,6494596
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,46,35,74826347
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,39,33,6493333
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,48,33,6731412
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,46,34,6743054
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,36,23,6457828
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,40,23,5567991
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,52,24,6675820
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,47,26,6510215
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,37,25,5888750
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,32,22,5426500
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,38,31,5863353
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,26,25,5484677
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,28,24,5262107
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,32,22,5441017
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,47,21,6262047
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,26,8779642
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,56,25,8441269
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,55,21,8223128
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,83,24,9741513
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,51,19,6433473
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,78,18,7421462
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,22,7256218
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,67,19,7223758
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,50,18,7550039
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,51,17,6011647
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,43,23,7648891
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,127,66,14405930
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,113,81,32744298
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,115,85,24217772
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,121,85,24998850
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,129,97,26863052
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,144,114,31177764
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,141,119,33648383
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,139,118,34523484
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,132,110,34656089
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,147,114,34380932
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,139,115,39109516
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,134,117,45627586
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,126,108,33823405
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,135,117,33190209
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,119,102,31893602
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,129,102,31710435
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,129,111,32095404
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,144,113,35701613
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,132,110,33269495
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,151,116,34113859
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,125,117,31149473
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,115,98,27393609
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,103,87,22172377
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,79,79,17556950
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,93,66,18316279
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,130,77,21511611
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,111,73,20265176
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,107,76,19620069
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,110,69,20268873
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,90,69,16127219
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,76,55,14528956
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,62,52,11613479
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,69,44,11515839
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,67,44,10973341
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,47,10843642
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,45,10828975
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,48,33,8282588
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,45,27,6953440
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,51,33,6716545
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,75,38,9659662
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,88,35,7331598
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,73,42,9962841
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,61,37,9309818
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,81,43,10644936
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,50,10326931
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,60,53,10975264
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,57,47,11352098
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,55,46,10562364
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,47,10990513
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,48,10712010
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,44,10856896
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,71,46,11188136
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,69,49,11189439
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,77,44,12279796
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,47,10917478
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,56,43,10168318
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,54,45,9928868
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,78,52,12741365
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,72,44,12268114
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,60,48,10030596
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,83,46,12507766
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,81,49,11918771
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,94,53,13604896
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,132,71,18555078
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,88,62,16629222
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,49,11690410
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,67,52,11518574
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,56,46,10119409
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,45,10320840
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,60,47,10055881
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,64,46,10761781
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,57,44,9991263
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,37,9541886
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,68,39,9859330
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,63,37,9594733
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,46,9017019
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,58,39,9537457
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,57,41,9351144
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,69,45,10365291
hungarian_dist2_cvcy_obj_conf_padd_40_noyc,67,45,10801614
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,137,41,9928837
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,141,38,14807068
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,162,44,17613545
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,167,53,19607936
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,177,57,21600253
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,157,63,23958345
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,169,58,24455609
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,158,54,21423027
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,182,56,22708815
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,188,65,23842221
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,193,63,25072786
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,205,65,26005783
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,202,63,25411699
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,213,68,26611759
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,207,61,26580892
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,209,72,25887205
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,217,76,29150712
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,245,89,32465735
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,238,82,33900897
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,229,85,32194215
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,239,91,33767982
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,242,84,36801136
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,228,73,31018731
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,223,73,28788756
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,206,72,26603584
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,226,67,29385155
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,188,61,25196043
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,186,59,23478971
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,190,59,23557285
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,166,59,21277529
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,176,61,23083073
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,176,50,21290593
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,194,55,21314778
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,189,50,21522459
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,190,48,21460696
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,173,48,19326297
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,181,48,20283990
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,183,52,21998687
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,202,54,93624149
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,89,30,7269802
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,65,35,7730781
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,79,39,9761148
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,69,37,9914941
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,60,38,9727737
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,73,37,9988147
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,69,39,9495150
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,66,35,9629116
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,74,43,10813526
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,64,41,9896297
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,67,42,9804067
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,76,43,10700989
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,72,42,10449737
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,92,47,12900488
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,73,45,11008515
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,73,41,10647511
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,69,39,9429628
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,66,39,9110160
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,71,48,10960076
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,68,39,11499489
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,68,41,10534372
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,66,41,10544621
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,76,41,14631344
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,72,37,10280976
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,59,34,8678716
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,56,36,11187485
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,64,31,12859413
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,59,31,9378254
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,53,35,8609669
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,55,32,8619136
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,53,29,7930499
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,54,29,7333881
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,66,33,8348258
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,45,25,7213439
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,55,24,6852545
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,58,30,7383783
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,58,28,7735971
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,55,30,7333660
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,54,26,7525082
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,45,28,6572810
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,50,26,6833629
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,114,59,10632563
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,102,62,21125739
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,93,67,21449415
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,99,82,24019817
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,100,86,26409246
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,105,95,27379362
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,105,85,28076355
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,96,95,25725397
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,95,83,27088326
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,88,85,25657823
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,88,74,25707835
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,95,82,25442546
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,94,89,27975530
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,111,93,30735690
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,106,81,30920009
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,93,81,25211140
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,90,78,24382395
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,93,71,24662931
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,103,77,24155748
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,93,92,25729485
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,114,86,30049567
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,111,85,26583947
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,127,104,28780580
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,119,85,30665972
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,139,112,32411585
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,146,113,38943369
hungarian_dist2_cvcy_obj_conf_padd_50_noyc,145,103,38348265
